Program,Paragraph,Line,LocationTag,PathCondition,StatementKind,TargetVariable,FormulaOrValue
ESCAL122,3100-LOW-VOL-OUT-PPS-PAYMENT,1433,ESCAL122:L1433,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-OUT-IMPUTED-MAP > H-LV-OUT-PREDICTED-MAP THEN,MOVE,H-OUT-LOSS-SHARING-PCT,LOSS-SHARING-PCT-LT-18
ESCAL122,3100-LOW-VOL-OUT-PPS-PAYMENT,1433,ESCAL122:L1433,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-OUT-IMPUTED-MAP > H-LV-OUT-PREDICTED-MAP THEN,MOVE,H-LV-OUT-PAYMENT,ZERO
ESCAL122,3100-LOW-VOL-OUT-PPS-PAYMENT,1433,ESCAL122:L1433,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-OUT-IMPUTED-MAP > H-LV-OUT-PREDICTED-MAP THEN,MOVE,H-OUT-LOSS-SHARING-PCT,ZERO
ESCAL122,3100-LOW-VOL-OUT-PPS-PAYMENT,1433,ESCAL122:L1433,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-OUT-IMPUTED-MAP > H-LV-OUT-PREDICTED-MAP THEN,COMPUTE,H-LV-OUT-PREDICTED-MAP  ROUNDED,H-LV-OUT-CM-ADJ-PREDICT-M-TRT + FIX-DOLLAR-LOSS-GT-17
ESCAL122,3100-LOW-VOL-OUT-PPS-PAYMENT,1433,ESCAL122:L1433,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-OUT-IMPUTED-MAP > H-LV-OUT-PREDICTED-MAP THEN,MOVE,H-OUT-FIX-DOLLAR-LOSS,FIX-DOLLAR-LOSS-GT-17
ESCAL122,3100-LOW-VOL-OUT-PPS-PAYMENT,1433,ESCAL122:L1433,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-OUT-IMPUTED-MAP > H-LV-OUT-PREDICTED-MAP THEN AND IF H-OUT-IMPUTED-MAP > H-LV-OUT-PREDICTED-MAP THEN,COMPUTE,H-LV-OUT-PAYMENT  ROUNDED,(H-OUT-IMPUTED-MAP - H-LV-OUT-PREDICTED-MAP) * LOSS-SHARING-PCT-GT-17
ESCAL122,3100-LOW-VOL-OUT-PPS-PAYMENT,1433,ESCAL122:L1433,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-OUT-IMPUTED-MAP > H-LV-OUT-PREDICTED-MAP THEN AND IF H-OUT-IMPUTED-MAP > H-LV-OUT-PREDICTED-MAP THEN,MOVE,H-OUT-LOSS-SHARING-PCT,LOSS-SHARING-PCT-GT-17
ESCAL122,3100-LOW-VOL-OUT-PPS-PAYMENT,1433,ESCAL122:L1433,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-OUT-IMPUTED-MAP > H-LV-OUT-PREDICTED-MAP THEN AND IF H-OUT-IMPUTED-MAP > H-LV-OUT-PREDICTED-MAP THEN,MOVE,H-LV-OUT-PAYMENT,ZERO
ESCAL122,3100-LOW-VOL-OUT-PPS-PAYMENT,1460,ESCAL122:L1460,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-OUT-IMPUTED-MAP > H-LV-OUT-PREDICTED-MAP THEN AND IF H-OUT-IMPUTED-MAP > H-LV-OUT-PREDICTED-MAP THEN,MOVE,OUT-NON-PER-DIEM-PAYMENT,H-LV-OUT-PAYMENT
ESCAL122,3100-LOW-VOL-OUT-PPS-PAYMENT,1460,ESCAL122:L1460,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 18 THEN AND IF H-OUT-IMPUTED-MAP > H-LV-OUT-PREDICTED-MAP THEN AND IF H-OUT-IMPUTED-MAP > H-LV-OUT-PREDICTED-MAP THEN AND IF (B-COND-CODE = '74') AND (B-REV-CODE = '0841' OR '0851') THEN,COMPUTE,H-LV-OUT-PAYMENT ROUNDED,H-LV-OUT-PAYMENT * (((B-CLAIM-NUM-DIALYSIS-SESSIONS) * 3) / 7)
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1473,ESCAL122:L1473,IF H-PATIENT-AGE < 18 THEN,MOVE,H-AGE-FACTOR,CR-AGE-LT-18
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1473,ESCAL122:L1473,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN,MOVE,H-AGE-FACTOR,CR-AGE-18-44
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1473,ESCAL122:L1473,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN,MOVE,H-AGE-FACTOR,CR-AGE-45-59
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1473,ESCAL122:L1473,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN,MOVE,H-AGE-FACTOR,CR-AGE-60-69
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1473,ESCAL122:L1473,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN,MOVE,H-AGE-FACTOR,CR-AGE-70-79
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1473,ESCAL122:L1473,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN,MOVE,H-AGE-FACTOR,CR-AGE-80-PLUS
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1499,ESCAL122:L1499,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN,COMPUTE,H-BSA  ROUNDED,(.007184 * (B-PATIENT-HGT ** .725) * (B-PATIENT-WGT ** .425))
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1499,ESCAL122:L1499,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN,COMPUTE,H-BSA-FACTOR  ROUNDED,CR-BSA ** ((H-BSA - 1.87) / .1)
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1499,ESCAL122:L1499,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN,MOVE,H-BSA-FACTOR,1.000
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1512,ESCAL122:L1512,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN,COMPUTE,H-BMI  ROUNDED,(B-PATIENT-WGT / (B-PATIENT-HGT ** 2)) * 10000.
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1515,ESCAL122:L1515,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5) THEN,MOVE,H-BMI-FACTOR,CR-BMI-LT-18-5
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1515,ESCAL122:L1515,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5) THEN,MOVE,H-BMI-FACTOR,1.000
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1532,ESCAL122:L1532,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5) THEN AND IF P-ESRD-RATE = ZERO THEN,MOVE,H-PAYMENT-RATE,BASE-PAYMENT-RATE
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1532,ESCAL122:L1532,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5) THEN AND IF P-ESRD-RATE = ZERO THEN,MOVE,H-PAYMENT-RATE,P-ESRD-RATE
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1538,ESCAL122:L1538,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5) THEN AND IF P-ESRD-RATE = ZERO THEN,COMPUTE,H-WAGE-ADJ-PYMT-AMT ROUNDED,(((H-PAYMENT-RATE * NAT-LABOR-PCT) * COM-CBSA-W-INDEX) + (H-PAYMENT-RATE * NAT-NONLABOR-PCT)) * CBSA-BLEND-PCT.
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1543,ESCAL122:L1543,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5) THEN AND IF P-ESRD-RATE = ZERO THEN,COMPUTE,H-PYMT-AMT ROUNDED,(H-WAGE-ADJ-PYMT-AMT * H-BMI-FACTOR * H-BSA-FACTOR * CASE-MIX-BDGT-NEUT-FACTOR * H-AGE-FACTOR * DRUG-ADDON).
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1547,ESCAL122:L1547,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5) THEN AND IF P-ESRD-RATE = ZERO THEN,MOVE,CASE-MIX-FCTR-ADJ-RATE,H-PYMT-AMT
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1552,ESCAL122:L1552,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5) THEN AND IF P-ESRD-RATE = ZERO THEN,MOVE,COND-CD-73,SPACES
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1555,ESCAL122:L1555,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5) THEN AND IF P-ESRD-RATE = ZERO THEN AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851'),COMPUTE,H-PYMT-AMT,H-PYMT-AMT + HEMO-PERI-CCPD-AMT
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1555,ESCAL122:L1555,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5) THEN AND IF P-ESRD-RATE = ZERO THEN AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851'),MOVE,AMT-INDIC,'A'
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1555,ESCAL122:L1555,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5) THEN AND IF P-ESRD-RATE = ZERO THEN AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851'),MOVE,BLOOD-DOLLAR,HEMO-PERI-CCPD-AMT
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1555,ESCAL122:L1555,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5) THEN AND IF P-ESRD-RATE = ZERO THEN AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851') AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0841') THEN,COMPUTE,H-PYMT-AMT,H-PYMT-AMT + CAPD-AMT
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1555,ESCAL122:L1555,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5) THEN AND IF P-ESRD-RATE = ZERO THEN AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851') AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0841') THEN,MOVE,AMT-INDIC,'A'
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1555,ESCAL122:L1555,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5) THEN AND IF P-ESRD-RATE = ZERO THEN AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851') AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0841') THEN,MOVE,BLOOD-DOLLAR,CAPD-AMT
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1555,ESCAL122:L1555,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5) THEN AND IF P-ESRD-RATE = ZERO THEN AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851') AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0841') THEN AND IF (B-COND-CODE = '74') AND (B-REV-CODE = '0841' OR '0851') THEN,COMPUTE,H-PYMT-AMT ROUNDED,H-PYMT-AMT * CAPD-OR-CCPD-FACTOR
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1555,ESCAL122:L1555,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5) THEN AND IF P-ESRD-RATE = ZERO THEN AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851') AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0841') THEN AND IF (B-COND-CODE = '74') AND (B-REV-CODE = '0841' OR '0851') THEN,MOVE,HEMO-CCPD-CAPD,CAPD-OR-CCPD-FACTOR
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1555,ESCAL122:L1555,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5) THEN AND IF P-ESRD-RATE = ZERO THEN AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851') AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0841') THEN AND IF (B-COND-CODE = '74') AND (B-REV-CODE = '0841' OR '0851') THEN,MOVE,AMT-INDIC,'A'
ESCAL122,5000-CALC-COMP-RATE-FACTORS,1555,ESCAL122:L1555,IF H-PATIENT-AGE < 18 THEN AND IF H-PATIENT-AGE < 45 THEN AND IF H-PATIENT-AGE < 60 THEN AND IF H-PATIENT-AGE < 70 THEN AND IF H-PATIENT-AGE < 80 THEN AND IF H-PATIENT-AGE > 17 THEN AND IF (H-PATIENT-AGE > 17) AND (H-BMI < 18.5) THEN AND IF P-ESRD-RATE = ZERO THEN AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0821' OR '0831' OR '0851') AND IF (B-COND-CODE = '73') AND (B-REV-CODE = '0841') THEN AND IF (B-COND-CODE = '74') AND (B-REV-CODE = '0841' OR '0851') THEN,MOVE,BLOOD-DOLLAR,ZERO
ESCAL122,9000-SET-RETURN-CODE,1632,ESCAL122:L1632,"IF PEDIATRIC-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN",MOVE,PPS-RTC,17
ESCAL122,9000-SET-RETURN-CODE,1632,ESCAL122:L1632,"IF PEDIATRIC-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN",MOVE,PPS-RTC,16
ESCAL122,9000-SET-RETURN-CODE,1632,ESCAL122:L1632,"IF PEDIATRIC-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN",MOVE,PPS-RTC,15
ESCAL122,9000-SET-RETURN-CODE,1632,ESCAL122:L1632,"IF PEDIATRIC-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN",MOVE,PPS-RTC,14
ESCAL122,9000-SET-RETURN-CODE,1632,ESCAL122:L1632,"IF PEDIATRIC-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF LOW-VOLUME-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN",MOVE,PPS-RTC,24
ESCAL122,9000-SET-RETURN-CODE,1632,ESCAL122:L1632,"IF PEDIATRIC-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF LOW-VOLUME-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN AND IF ACUTE-COMORBID-TRACK = ""Y"" THEN",MOVE,PPS-RTC,19
ESCAL122,9000-SET-RETURN-CODE,1632,ESCAL122:L1632,"IF PEDIATRIC-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF LOW-VOLUME-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN AND IF ACUTE-COMORBID-TRACK = ""Y"" THEN",MOVE,PPS-RTC,29
ESCAL122,9000-SET-RETURN-CODE,1632,ESCAL122:L1632,"IF PEDIATRIC-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF LOW-VOLUME-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN AND IF ACUTE-COMORBID-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN",MOVE,PPS-RTC,23
ESCAL122,9000-SET-RETURN-CODE,1632,ESCAL122:L1632,"IF PEDIATRIC-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF LOW-VOLUME-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN AND IF ACUTE-COMORBID-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN AND IF ACUTE-COMORBID-TRACK = ""Y"" THEN",MOVE,PPS-RTC,18
ESCAL122,9000-SET-RETURN-CODE,1632,ESCAL122:L1632,"IF PEDIATRIC-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF LOW-VOLUME-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN AND IF ACUTE-COMORBID-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN AND IF ACUTE-COMORBID-TRACK = ""Y"" THEN AND IF ONSET-TRACK = ""Y"" THEN",MOVE,PPS-RTC,30
ESCAL122,9000-SET-RETURN-CODE,1632,ESCAL122:L1632,"IF PEDIATRIC-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF LOW-VOLUME-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN AND IF ACUTE-COMORBID-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN AND IF ACUTE-COMORBID-TRACK = ""Y"" THEN AND IF ONSET-TRACK = ""Y"" THEN",MOVE,PPS-RTC,28
ESCAL122,9000-SET-RETURN-CODE,1632,ESCAL122:L1632,"IF PEDIATRIC-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF LOW-VOLUME-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN AND IF ACUTE-COMORBID-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN AND IF ACUTE-COMORBID-TRACK = ""Y"" THEN AND IF ONSET-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN",MOVE,PPS-RTC,34
ESCAL122,9000-SET-RETURN-CODE,1632,ESCAL122:L1632,"IF PEDIATRIC-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF LOW-VOLUME-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN AND IF ACUTE-COMORBID-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN AND IF ACUTE-COMORBID-TRACK = ""Y"" THEN AND IF ONSET-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN AND IF ACUTE-COMORBID-TRACK = ""Y"" THEN",MOVE,PPS-RTC,35
ESCAL122,9000-SET-RETURN-CODE,1632,ESCAL122:L1632,"IF PEDIATRIC-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF OUTLIER-TRACK = ""Y"" THEN AND IF LOW-VOLUME-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN AND IF ACUTE-COMORBID-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN AND IF ACUTE-COMORBID-TRACK = ""Y"" THEN AND IF ONSET-TRACK = ""Y"" THEN AND IF TRAINING-TRACK = ""Y"" THEN AND IF CHRONIC-COMORBID-TRACK = ""Y"" THEN AND IF ACUTE-COMORBID-TRACK = ""Y"" THEN",MOVE,PPS-RTC,33
